hyperedge_id,t,cluster_id,members,cluster_size,hyperedge_weight
SPA_000350,88,6,Cpap|ABaraappa|MSpaaaa,3,1.0
SPA_000351,88,7,Cppa|ABalppap|ABplpaaa|ABalaaapp|ABaraaapa|Cppap,6,1.0
SPA_000352,88,8,ABalaapa|ABplaaap|ABalppaaa|ABalpppaa|Capaa,5,1.0
SPA_000353,88,9,ABalaapp|ABalapapp|MSpaaa,3,1.0
SPA_000354,88,10,ABalapap|ABaraapa|ABalpppap|ABplaapaa|ABplpaaaa,5,1.0
SPA_000355,88,11,ABalpaap|ABalpapa|ABplaapa|ABalaaaal|ABalpaaap|ABalpaapa|Capap,7,1.0
SPA_000356,88,12,ABalppaa|ABalaaaar|ABalpaaaa,3,1.0
SPA_000357,88,13,ABarappp|ABprapaa|ABarppapa|MSapapa,4,1.0
SPA_000358,88,14,ABarpapp|MSappp|MSapapp,3,1.0
SPA_000359,88,15,ABpraapa|ABplapapa|ABplappaa,3,1.0
SPA_000360,88,16,ABalapppp|MSpaapp|MSpapaa|Eara,4,1.0
SPA_000361,88,17,MSpap|ABalppppp|ABplaaapp,3,1.0
SPA_000362,88,18,ABplpapp|ABplppap|ABarappap|ABpraaapp,4,1.0
SPA_000363,88,19,ABpraap|ABarpappa|MSppap|MSppapp,4,1.0
SPA_000364,88,20,ABplaappa|ABplapaaa|ABplpaapp,3,1.0
SPA_000365,88,21,ABarppaa|ABplpapap|MSapap,3,1.0
SPA_000366,88,22,Caaa|ABpraappp|ABprppaap,3,1.0
SPA_000367,88,23,ABalappaa|ABaraaaap|MSaaaaa,3,1.0
SPA_000368,88,24,ABarpap|ABplppa|Epra,3,1.0
SPA_000369,88,25,ABalppp|Caaaa|MSapaaa,3,1.0
SPA_000370,88,26,ABpraaa|ABarppppa|MSppaap,3,1.0
SPA_000371,89,0,ABaraapp|ABprapaa|ABarppapa|MSapapa,4,1.0
SPA_000372,89,1,ABarppa|ABprapaap|ABprppapa,3,1.0
SPA_000373,89,2,ABplppp|Ear|ABarppap|MSaappa,4,1.0
SPA_000374,89,3,ABpraaa|ABarppppa|MSppaap,3,1.0
SPA_000375,89,4,ABprppa|ABalaapap|ABalaappa,3,1.0
SPA_000376,89,5,MSaap|ABplaappp|ABplppapa,3,1.0
SPA_000377,89,6,MSapp|MSpap|ABarpaap|ABarpapa|MSpaaa|ABalppppp|ABplaaapp,7,1.0
SPA_000378,89,7,ABprpaap|Epr|ABalpppp|ABplappa|ABaraappp|MSpaaap,6,1.0
SPA_000379,89,8,Cpap|ABaraappa|MSpaaaa,3,1.0
SPA_000380,89,9,Cppa|ABalppap|ABplpaaa|ABalaaapp|ABalaapaa|ABaraaapa|ABarapaaa,7,1.0
SPA_000381,89,10,ABalaapa|ABalapaap|ABalppaaa,3,1.0
SPA_000382,89,11,ABalaapp|ABalappp|ABalapapp|ABplpapaa|MSapppp,5,1.0
SPA_000383,89,12,ABalpapa|ABalaaaal|ABalapaaa|ABalpaapa|Capap,5,1.0
SPA_000384,89,13,ABalpapp|ABalappaa|ABaraaaap|MSaaaaa,4,1.0
SPA_000385,89,14,Dp|ABalpaap|ABplaapa|ABalpaaap,4,1.0
SPA_000386,89,15,ABplpaap|ABaraaapp|ABarapaap,3,1.0
SPA_000387,89,16,ABplpapp|ABplppap|ABarappap|ABarapppp|ABpraaapp|MSppapa,6,1.0
SPA_000388,89,17,ABalapppp|MSpaapp|MSpapaa|Eara,4,1.0
SPA_000389,89,18,ABarppaaa|Ealp|MSappaa,3,1.0
SPA_000390,89,19,ABaraapa|ABpraapp|ABarppapp,3,1.0
SPA_000391,89,20,ABalapap|ABalpppap|ABplaapaa|ABplpaaaa,4,1.0
SPA_000392,89,21,MSaaa|ABplappap|ABplpppap,3,1.0
SPA_000393,89,22,ABplaappa|ABplapaaa|ABplpaapp,3,1.0
SPA_000394,89,23,ABplpap|MSaappp|Epla,3,1.0
SPA_000395,89,24,MSpaa|ABarpapp|MSappp,3,1.0
SPA_000396,89,25,Eprp|Cppaa|Dpp,3,1.0
SPA_000397,89,26,Eal|MSpaap|MSapppa,3,1.0
SPA_000398,90,0,ABarppp|ABprpappa|MSppapp,3,1.0
SPA_000399,90,1,ABplapaa|ABprappap|ABprpppap,3,1.0
SPA_000400,90,2,ABplapap|ABprappaa|ABprpppaa,3,1.0
SPA_000401,90,3,ABplppp|Ear|ABarppap,3,1.0
SPA_000402,90,4,ABpraaa|ABarppppa|MSpppp,3,1.0
SPA_000403,90,5,ABpraapp|ABplappp|ABarapppp|MSppapa,4,1.0
SPA_000404,90,6,MSaaa|ABplapapa|ABplpppaa,3,1.0
SPA_000405,90,7,MSaap|ABplaappp|ABplppapa,3,1.0
SPA_000406,90,8,MSapp|MSpap|MSpaaa|ABalppppp,4,1.0
SPA_000407,90,9,MSpaa|MSpapa|MSapapp,3,1.0
SPA_000408,90,10,Epr|ABplappa|ABaraappp|MSpaaap|MSpaapa,5,1.0
SPA_000409,90,11,Cppa|ABplpaaa|ABalaapaa,3,1.0
SPA_000410,90,12,ABalaapa|MSaaaa|ABalapaap|ABalppaaa|ABalpppaa,5,1.0
SPA_000411,90,13,ABalpapp|ABalappaa|ABaraapaa|MSaaaaa,4,1.0
SPA_000412,90,14,ABplaapp|ABalappap|ABaraappa,3,1.0
SPA_000413,90,15,ABplpaap|ABalaapap|ABalaappa,3,1.0
SPA_000414,90,16,ABplppap|ABarappap|ABpraaapp,3,1.0
SPA_000415,90,17,ABprpppa|Cpapa|Cpppa,3,1.0
SPA_000416,90,18,ABaraapp|ABarppapa|MSapapa,3,1.0
SPA_000417,90,19,ABalpap|ABplapppa|ABplppppp,3,1.0
SPA_000418,90,20,ABarapppa|ABpraaaap|ABpraaapa,3,1.0
SPA_000419,90,21,ABplpap|MSaappp|Epla,3,1.0
SPA_000420,90,22,ABarppaaa|Ealp|MSappaa,3,1.0
SPA_000421,90,23,ABalapppp|MSpaapp|MSpapaa|Eara,4,1.0
SPA_000422,90,24,Eprp|Cppaa|Dpp,3,1.0
SPA_000423,90,25,Eal|MSpaap|MSapppa,3,1.0
SPA_000424,90,26,ABplpapp|MSppaap|MSppppp,3,1.0
SPA_000425,91,0,ABalpap|ABplapapp|ABplapppa|ABplppppp,4,1.0
SPA_000426,91,1,ABalppp|Caaaa|Dap,3,1.0
SPA_000427,91,2,ABplaaa|ABprapapp|ABprapppa|ABprapppp,4,1.0
SPA_000428,91,3,ABplapaa|ABprappap|ABprpppap,3,1.0
SPA_000429,91,4,ABprapaa|ABpraapaa|ABprpaapa,3,1.0
SPA_000430,91,5,ABprappa|Cpaa|ABplppaa|ABarappaa|MSppaaa,5,1.0
SPA_000431,91,6,ABprappp|ABplpaap|ABalaappa,3,1.0
SPA_000432,91,7,ABprpaap|Epr|ABalpppp|ABalapppa|ABaraappp|MSpaaap|MSpaapa,7,1.0
SPA_000433,91,8,MSaap|ABplapaap|ABplppapa,3,1.0
SPA_000434,91,9,Eal|ABplpappa|MSapapp|MSapppa,4,1.0
SPA_000435,91,10,Epl|ABarpaaap|MSaapaa,3,1.0
SPA_000436,91,11,ABalpppa|ABarpaaaa|MSaaapa,3,1.0
SPA_000437,91,12,Caap|ABplpppa|ABarapppp|MSppapa|MSppppa,5,1.0
SPA_000438,91,13,MSapp|MSpap|MSpaaa,3,1.0
SPA_000439,91,14,Dp|ABalaaaal|ABalpaaap|ABalpaapa,4,1.0
SPA_000440,91,15,MSppp|ABalaapa|ABalppaap|MSapaaa,4,1.0
SPA_000441,91,16,ABarpappp|ABprpappa|MSppapp|MSpppa|MSpppaa,5,1.0
SPA_000442,91,17,ABpraaaa|ABarppppa|MSpppp,3,1.0
SPA_000443,91,18,MSaaa|ABplapapa|ABplpppaa,3,1.0
SPA_000444,91,19,Caaa|ABplpppp|ABprpapap,3,1.0
SPA_000445,91,20,ABalappaa|ABaraapaa|MSaaaaa,3,1.0
SPA_000446,91,21,ABplpap|MSaappp|Epla,3,1.0
SPA_000447,91,22,ABplpapaa|MSapaap|MSapppp,3,1.0
SPA_000448,91,23,ABprppap|Caapa|Cappp,3,1.0
SPA_000449,92,0,ABarpaap|ABplappa|ABprppppa,3,1.0
SPA_000450,92,1,ABprpaap|Epr|ABalapppa|MSpaapa,4,1.0
SPA_000451,92,2,ABprppap|ABalaaapp|ABaraaapa,3,1.0
SPA_000452,92,3,ABprpppa|ABprpppp|ABalppaa|ABalaaaar|ABalpaaaa,5,1.0
SPA_000453,92,4,MSaaa|ABplapapa|ABplpppaa,3,1.0
SPA_000454,92,5,Eal|ABplpappa|MSapapp|MSappa|MSappap|MSapppa,6,1.0
SPA_000455,92,6,Eara|ABarpaapp|MSpapap,3,1.0
SPA_000456,92,7,Caap|ABarapppp|ABpraaapp|ABprpaaaa,4,1.0
SPA_000457,92,8,Cpap|ABalppap|ABaraaaap,3,1.0
SPA_000458,92,9,ABprappp|ABplpaap|ABalaapap|ABalaappa,4,1.0
SPA_000459,92,10,ABpraapp|ABplppap|ABarappap|MSppppp,4,1.0
SPA_000460,92,11,MSpaap|Eala|MSappaa,3,1.0
SPA_000461,92,12,Da|ABalppaap|ABalpppaa,3,1.0
SPA_000462,92,13,ABalappaa|ABaraapaa|MSaaaaa,3,1.0
SPA_000463,92,14,ABarpappp|ABprpappa|MSppapp|MSpppaa,4,1.0
SPA_000464,92,15,ABalapapp|MSapaap|MSapppp,3,1.0
SPA_000465,93,0,ABarppap|ABprapaaa|ABprppaaa,3,1.0
SPA_000466,93,1,ABpraapa|ABarpappp|ABprpappa|MSppapp|MSpppaa,5,1.0
SPA_000467,93,2,ABprapaa|ABprpaaap|ABprpaapa,3,1.0
SPA_000468,93,3,ABprappa|Cpaa|ABpraaaaa,3,1.0
SPA_000469,93,4,ABprpaap|Epr|ABalapppa|MSpaapa,4,1.0
SPA_000470,93,5,ABprpppp|ABalppaa|ABalaaaar,3,1.0
SPA_000471,93,6,MSaap|ABplapaap|ABplppapa,3,1.0
SPA_000472,93,7,Caap|ABarapppp|ABpraaapp,3,1.0
SPA_000473,93,8,Capa|MSppaap|MSppppp,3,1.0
SPA_000474,93,9,ABplpaaa|ABalaaapp|ABalaapaa,3,1.0
SPA_000475,93,10,MSaaap|ABarpaaap|Dapa,3,1.0
SPA_000476,93,11,ABprpppa|Cppa|ABaraaaaa,3,1.0
SPA_000477,93,12,Cpap|ABalppap|ABaraaaap,3,1.0
SPA_000478,93,13,ABprppap|ABaraaapa|ABarapaaa,3,1.0
SPA_000479,93,14,ABalpappa|ABaraapap|MSaaaap,3,1.0
SPA_000480,93,15,ABarppapp|ABplapppa|ABplppppp,3,1.0
SPA_000481,93,16,ABplaaap|ABplapaa|ABprappap|ABprpppap,4,1.0
SPA_000482,93,17,ABplpappa|MSappa|MSappap,3,1.0
SPA_000483,93,18,ABaraapp|MSppap|Dap,3,1.0
SPA_000484,94,0,ABalappp|MSpppp|Cppaa,3,1.0
SPA_000485,94,1,ABaraapp|MSppap|Dap,3,1.0
SPA_000486,94,2,ABarpppa|Caaa|ABprpapap,3,1.0
SPA_000487,94,3,ABplapaa|ABprapapa|ABprappap|ABprpppap,4,1.0
SPA_000488,94,4,ABprappp|ABalaapap|ABalaappa,3,1.0
SPA_000489,94,5,ABprpaap|Epr|ABalapppa|MSpaaap|MSpaapa,5,1.0
SPA_000490,94,6,Caap|ABarapppp|ABpraaapp|ABpraapaa|ABprpaaaa,5,1.0
SPA_000491,94,7,Dp|ABalaaaal|ABalpaapa,3,1.0
SPA_000492,94,8,MSppp|MSaaap|ABalapapa|Dapa,4,1.0
SPA_000493,94,9,ABalpappa|ABaraapap|MSaaaap|MSaaapa,4,1.0
SPA_000494,94,10,ABalppaaa|ABalppaap|ABalpppaa,3,1.0
SPA_000495,94,11,ABalpppap|ABplaapaa|ABplpaaaa,3,1.0
SPA_000496,94,12,ABprpapp|ABalappaa|ABaraapaa|MSaaaaa,4,1.0
SPA_000497,94,13,Capa|ABarappap|MSppaap|MSppapa|MSppppp,5,1.0
SPA_000498,94,14,MSappp|ABprpappa|MSppapp,3,1.0
SPA_000499,95,0,ABplaaap|ABplapaa|ABprappap|ABprapppa|ABprpppap,5,1.0
SPA_000500,95,1,ABprapaa|ABprpaaap|ABprpaapa,3,1.0
SPA_000501,95,2,ABprapap|ABarapppa|ABpraaaap,3,1.0
SPA_000502,95,3,ABprappa|Cpaa|ABpraaaaa,3,1.0
SPA_000503,95,4,Ealp|ABalapapp|MSapppp,3,1.0
SPA_000504,95,5,ABprpaap|Epr|ABalapppa|ABarapapa|MSpaaap|MSpaapa,6,1.0
SPA_000505,95,6,Capp|ABalpappa|ABaraapap|ABarpaaaa|MSaaaap|MSaaapa,6,1.0
SPA_000506,95,7,Dp|ABalaaaal|ABalpaapa,3,1.0
SPA_000507,95,8,ABprpapp|Cppp|ABalpaaap|MSaaaaa,4,1.0
SPA_000508,95,9,Da|MSaaaa|ABalpppaa,3,1.0
SPA_000509,95,10,ABarapppp|ABpraaapp|ABpraapaa|ABprpaaaa,4,1.0
SPA_000510,95,11,ABplapapa|ABplappap|ABplpppap,3,1.0
SPA_000511,95,12,MSaaa|ABplppapp|ABplpppaa,3,1.0
SPA_000512,95,13,MSapap|MSpaapp|MSpapaa,3,1.0
SPA_000513,95,14,ABarappap|MSppapa|MSppppp,3,1.0
SPA_000514,96,0,ABarpapp|ABarpppap|ABprpappp|MSppppp,4,1.0
SPA_000515,96,1,ABarppaa|ABplapap|ABprapaap,3,1.0
SPA_000516,96,2,ABarpppa|ABpraapa|MSappp|ABarpappp|ABarpppaa|ABprpapap|MSppppa,7,1.0
SPA_000517,96,3,ABplaaap|ABplapaa|ABprapapa|ABprappap|ABprpppap,5,1.0
SPA_000518,96,4,ABprappp|ABalaapap|ABalaappa,3,1.0
SPA_000519,96,5,ABprpapp|Cppp|ABalpaaap|ABaraapaa|MSaaaaa,5,1.0
SPA_000520,96,6,ABprpppa|Cppa|ABalaaapp,3,1.0
SPA_000521,96,7,MSapp|ABplpappa|MSappaa,3,1.0
SPA_000522,96,8,Epr|ABalapppa|ABarapapa|MSpaapa,4,1.0
SPA_000523,96,9,ABprappa|Cpaa|ABpraaaaa,3,1.0
SPA_000524,96,10,Dp|ABalaaaal|ABalpaapa,3,1.0
SPA_000525,96,11,Capp|ABalpappa|ABaraapap|MSaaaap,4,1.0
SPA_000526,96,12,ABarapppp|ABpraaapp|ABpraapaa|ABprpaaaa,4,1.0
SPA_000527,96,13,ABplapapa|ABplappap|ABplpppap,3,1.0
SPA_000528,97,0,ABalappp|Eplp|Cppaa,3,1.0
SPA_000529,97,1,ABaraaap|Caaap|Cappa,3,1.0
SPA_000530,97,2,ABarppaa|ABplapap|ABprapaap,3,1.0
SPA_000531,97,3,ABplaaap|ABplapaa|ABprapapa|ABprappap|ABprpppap,5,1.0
SPA_000532,97,4,ABprpaaa|ABarpappa|MSpppaa,3,1.0
SPA_000533,97,5,ABprpppa|Cppa|ABalaaapp|ABalaapaa,4,1.0
SPA_000534,97,6,MSapp|ABplpappa|MSappaa,3,1.0
SPA_000535,97,7,Eprp|ABaraappa|ABarapaap,3,1.0
SPA_000536,97,8,ABprappa|Cpaa|ABpraaaaa,3,1.0
SPA_000537,97,9,Dp|ABalaaaal|ABalpaapa,3,1.0
SPA_000538,97,10,ABalpaaap|ABaraapaa|MSaaaaa,3,1.0
SPA_000539,97,11,Capp|MSapaa|ABaraapap|ABarpaaaa|MSaaaap|MSaaapa,6,1.0
SPA_000540,97,12,ABarapppp|ABpraaapp|ABpraapaa|ABprpaaaa,4,1.0
SPA_000541,97,13,ABplapapa|ABplappap|ABplpppap,3,1.0
SPA_000542,97,14,ABalppppp|ABplpaaap|ABplpaapa,3,1.0
SPA_000543,98,0,ABalaaap|ABalppaa|Cpapa|Cpapp,4,1.0
SPA_000544,98,1,ABaraaap|Caaap|Cappp,3,1.0
SPA_000545,98,2,ABplaaap|ABplapaa|ABprapapa|ABprappap|ABprpppap,5,1.0
SPA_000546,98,3,ABpraapa|MSappp|ABarpappp|ABprpapap|MSppppa,5,1.0
SPA_000547,98,4,ABprappp|ABalaapap|ABalaappa,3,1.0
SPA_000548,98,5,ABprpaaa|ABarpappa|MSpppaa,3,1.0
SPA_000549,98,6,ABprpaap|ABalapppp|ABarpapap,3,1.0
SPA_000550,98,7,ABprpppa|Cppa|ABalaaapp|ABalaapaa,4,1.0
SPA_000551,98,8,MSaaap|ABplppapp|ABplpppaa,3,1.0
SPA_000552,98,9,MSaapp|MSpapa|ABplppaaa|MSapppa,4,1.0
SPA_000553,98,10,MSpapp|ABalppapp|ABplaapaa,3,1.0
SPA_000554,98,11,Epla|ABalpappp|ABarpaaap|MSaaapp,4,1.0
SPA_000555,98,12,Eplp|Capp|ABaraapap|ABarpaaaa|MSaaaap|MSaaapa,6,1.0
SPA_000556,98,13,Eprp|ABaraappa|ABarapaap,3,1.0
SPA_000557,98,14,ABprappa|Cpaa|ABpraaaaa,3,1.0
SPA_000558,98,15,Dp|ABalaaaal|ABalapaaa,3,1.0
SPA_000559,98,16,ABalpaaap|ABaraapaa|MSaaaaa,3,1.0
SPA_000560,98,17,ABplapapa|ABplappap|ABplpppap,3,1.0
SPA_000561,98,18,ABalppppp|ABplpaaap|ABplpaapa,3,1.0
SPA_000562,98,19,Da|ABalpaapp|MSapaaa,3,1.0
SPA_000563,98,20,ABalappap|ABarapaaa|MSpaaaa|Cpaapa,4,1.0
SPA_000564,99,0,ABalaaap|ABalppaa|Cpapa|Cpapp,4,1.0
SPA_000565,99,1,ABalaapa|ABalpaaa|ABaraaaa,3,1.0
SPA_000566,99,2,ABalpppp|ABplpapa|ABalpapppa,3,1.0
SPA_000567,99,3,ABplaapp|ABprppppp|Cpaaa|Dppp|ABaraappap,5,1.0
SPA_000568,99,4,ABplapaa|ABprapapa|ABprappap,3,1.0
SPA_000569,99,5,ABprappa|Cpaa|ABpraaapa,3,1.0
SPA_000570,99,6,ABprpaap|ABalapppp|ABarpapap,3,1.0
SPA_000571,99,7,ABprpppa|Cppa|ABalaaapp|ABalaapaa|Cpaapp,5,1.0
SPA_000572,99,8,ABprpppp|Cppp|ABalaaaar|ABalaaapa|ABalpaapa|Caaapp,6,1.0
SPA_000573,99,9,MSaaap|ABplppapp|ABplpppaa,3,1.0
SPA_000574,99,10,MSpaaa|MSpppa|Dapa,3,1.0
SPA_000575,99,11,ABplpppp|Epla|ABalpappp|MSaaapp,4,1.0
SPA_000576,99,12,Eplp|Capp|ABaraapap|ABarpaaaa|MSaaaap|MSaaapa,6,1.0
SPA_000577,99,13,Eprp|ABalapppa|ABarapaap,3,1.0
SPA_000578,99,14,Da|ABalapapa|ABalpaapp|MSapaaa,4,1.0
SPA_000579,99,15,ABalpaaap|ABaraapaa|MSaaaaa,3,1.0
SPA_000580,99,16,ABaraappp|ABarapapa|MSpaaap|MSpaapa,4,1.0
SPA_000581,99,17,MSapap|ABarapapp|MSpaapp|MSpapaa,4,1.0
SPA_000582,99,18,ABprpaaa|ABarpappa|MSpppaa,3,1.0
SPA_000583,99,19,ABpraapa|ABarpappp|ABprpapap|MSppppa,4,1.0
SPA_000584,99,20,ABplapapa|ABplappap|ABplpppap,3,1.0
SPA_000585,99,21,ABprapapp|ABprapppp|ABaraaapaa,3,1.0
SPA_000586,99,22,ABarapppp|ABpraaapp|ABpraapaa|ABprpaaaa,4,1.0
SPA_000587,99,23,ABplaaap|ABprapppa|ABprpppap,3,1.0
SPA_000588,99,24,ABaraaapa|ABarapaaa|Cpaapa,3,1.0
SPA_000589,100,0,ABalaaap|ABalppaa|Cpapa|Cpapp,4,1.0
SPA_000590,100,1,ABarpapa|Cpaaa|Cppaa|ABaraappap,4,1.0
SPA_000591,100,2,ABarpppp|ABarappap|ABarpappa|MSpppaa,4,1.0
SPA_000592,100,3,ABplaaap|ABplapaa|ABprapapa|ABprappap|ABprapppa|ABprpppap,6,1.0
SPA_000593,100,4,ABarpaaa|ABplaapp|ABprppppp|Dppp,4,1.0
SPA_000594,100,5,ABplpppp|Epla|ABalpappp|MSaaapp,4,1.0
SPA_000595,100,6,ABpraapa|ABarpappp|MSppppa,3,1.0
SPA_000596,100,7,ABprappp|ABprppap|ABalaapap|ABalaappa,4,1.0
SPA_000597,100,8,ABprpaap|Epra|ABalapppp|ABarpapap,4,1.0
SPA_000598,100,9,ABprpppa|Cppa|ABalaaapp|Cpaapp,4,1.0
SPA_000599,100,10,ABprpppp|Cppp|ABalaaaar|ABalaaapa|ABalpaapa|Caaapp,6,1.0
SPA_000600,100,11,MSaaap|ABplppapp|ABplpppaa,3,1.0
SPA_000601,100,12,MSaapa|ABplaappp|ABplppapa,3,1.0
SPA_000602,100,13,MSpaaa|MSpppa|Dapa,3,1.0
SPA_000603,100,14,MSpapp|ABplaapaa|ABplpaaaa,3,1.0
SPA_000604,100,15,Eplp|ABalpaaap|ABaraapaa|MSaaaap,4,1.0
SPA_000605,100,16,Da|ABalpaapp|MSapaaa,3,1.0
SPA_000606,100,17,Dp|ABalaaaal|ABalapaaa,3,1.0
SPA_000607,100,18,Cpap|ABalappap|ABaraaaap|MSpaaaa,4,1.0
SPA_000608,100,19,MSppp|Capp|ABaraapap|ABarpaaaa|MSaaapa,5,1.0
SPA_000609,100,20,ABaraappp|ABarapapa|MSpaaap|MSpaapa,4,1.0
SPA_000610,100,21,MSapap|ABarapapp|MSpaapp|MSpapaa,4,1.0
SPA_000611,100,22,ABarapppp|ABpraapaa|ABprpaaaa,3,1.0
SPA_000612,100,23,MSaaaa|ABplappap|ABplapppa|ABplpppap,4,1.0
SPA_000613,100,24,ABaraaap|Caaap|ABalpaapap,3,1.0
SPA_000614,100,25,ABalapap|Cpaap|Cpppa,3,1.0
SPA_000615,100,26,ABplappa|ABarppppa|ABpraaappa,3,1.0
SPA_000616,101,0,ABalpaap|ABplapapp|ABplapppp,3,1.0
SPA_000617,101,1,ABaraaap|Caaap|ABalpaapap,3,1.0
SPA_000618,101,2,ABarapap|ABalpappap|ABaraapapp,3,1.0
SPA_000619,101,3,ABarppaa|ABplapap|ABprapaap,3,1.0
SPA_000620,101,4,ABarpppp|ABarpappa|MSpppaa,3,1.0
SPA_000621,101,5,ABplaaap|ABprapapa|ABprapppa,3,1.0
SPA_000622,101,6,ABplappa|Dppa|ABpraaappa,3,1.0
SPA_000623,101,7,ABplpppp|Epla|ABalpappp|MSaaapp,4,1.0
SPA_000624,101,8,ABprapaa|ABprpaaap|ABpraapppa,3,1.0
SPA_000625,101,9,ABprpppp|Cppp|ABalaaapa|Caaapp,4,1.0
SPA_000626,101,10,MSaaaa|ABplapppa|ABplpppap,3,1.0
SPA_000627,101,11,MSpapp|ABalppapp|ABplaapaa|ABplpaaaa,4,1.0
SPA_000628,101,12,ABprpaap|Epra|Capa|ABalapppp|ABarapapp|ABarpapap|MSpaapp|Cpaaaa,8,1.0
SPA_000629,101,13,Dp|ABalaaaal|ABalapaaa,3,1.0
SPA_000630,101,14,Cpap|ABalappap|ABaraaaap|ABaraaapa|MSpaaaa,5,1.0
SPA_000631,101,15,ABalppppp|ABplpaaap|ABplpaapa,3,1.0
SPA_000632,101,16,Capp|ABaraapap|ABarpaaaa|MSaaapa,4,1.0
SPA_000633,101,17,ABaraappp|ABarapapa|MSpaaap|MSpaapa,4,1.0
SPA_000634,101,18,MSaaap|ABplppapp|ABalpppppa,3,1.0
SPA_000635,101,19,ABarapppp|ABpraaapp|ABpraapaa|ABprpaaaa,4,1.0
SPA_000636,101,20,MSapp|ABplpapaa|MSappaa,3,1.0
SPA_000637,101,21,MSapa|MSapppp|Daaa,3,1.0
SPA_000638,101,22,ABarappaa|ABarpapaa|MSppaap,3,1.0
SPA_000639,101,23,ABpraapa|ABprpapap|MSppppa,3,1.0
SPA_000640,101,24,ABarpapa|Cpaaa|Cppaa|ABaraappap,4,1.0
SPA_000641,101,25,Eprp|ABarapaap|Cpaaap,3,1.0
SPA_000642,102,0,ABalaaap|ABalppaa|ABalpaapaa,3,1.0
SPA_000643,102,1,ABalpapp|MSaaaa|ABplapppa|ABplpppap,4,1.0
SPA_000644,102,2,ABalpppa|Dapp|ABalapappa,3,1.0
SPA_000645,102,3,ABarppaa|ABplapap|ABprapaap,3,1.0
SPA_000646,102,4,ABarpppp|ABplpappp|ABarpappa|MSpppaa,4,1.0
SPA_000647,102,5,ABplaaap|ABprapapa|ABprapppa|ABprpppap,4,1.0
SPA_000648,102,6,ABplappa|ABprppppa|Dppa|ABpraaappa,4,1.0
SPA_000649,102,7,ABplpppp|Epla|ABarpaaap|MSaaapp,4,1.0
SPA_000650,102,8,ABprapaa|ABpraappa|ABprpaaap|ABprpaapp|ABpraapppa,5,1.0
SPA_000651,102,9,MSapap|MSpaap|ABarapppp|ABplaaapp|ABplppaap,5,1.0
SPA_000652,102,10,MSpapp|ABalppapp|ABplaapaa|ABplpaaaa,4,1.0
SPA_000653,102,11,Eplp|ABaraapaa|Caaaap,3,1.0
SPA_000654,102,12,Epra|Capa|ABplpappa|ABalapppp|ABarpapap|MSpaapp|Cpaaaa,7,1.0
SPA_000655,102,13,Cppp|ABalaaaar|ABalaaapa|Caaapa|Caaapp,5,1.0
SPA_000656,102,14,Dp|ABalaaaal|ABalapaaa|ABplapappp,4,1.0
SPA_000657,102,15,MSaapp|ABarapapa|ABplaapap|ABplaapppp,4,1.0
SPA_000658,102,16,ABarapppa|ABplaappa|ABplpaapp,3,1.0
SPA_000659,102,17,ABprppap|ABalaappa|Cpaapa,3,1.0
SPA_000660,102,18,Cpap|ABalappap|ABaraaaap|ABaraaapa|MSpaaaa,5,1.0
SPA_000661,102,19,ABprpapp|Eprp|ABalapppa|ABaraappa|ABarapaap|Cpaaap,6,1.0
SPA_000662,102,20,ABalpappa|ABaraapap|ABarpaaaa|MSaaapa,4,1.0
SPA_000663,102,21,ABprppaa|ABarpapaa|MSppaap,3,1.0
SPA_000664,102,22,ABalpaap|ABplapapp|ABplapppp,3,1.0
SPA_000665,102,23,ABpraapp|ABpraaapp|ABpraapaa|ABprpaaaa,4,1.0
SPA_000666,102,24,ABpraapa|ABarpappp|ABprpapap|MSppppa,4,1.0
SPA_000667,102,25,ABplaapa|Cpaap|Cpppa,3,1.0
SPA_000668,102,26,ABarapaa|Capap|ABaraapapa,3,1.0
SPA_000669,103,0,ABalapap|Cppap|ABaraapaap,3,1.0
SPA_000670,103,1,ABalpapp|MSaaaa|ABplapppa|ABplpppap,4,1.0
SPA_000671,103,2,ABalpppa|Caaaa|Dapp|ABalapappa,4,1.0
SPA_000672,103,3,ABalpppp|ABalpapppa|Dpa,3,1.0
SPA_000673,103,4,ABaraaap|Caaap|ABalpaapap,3,1.0
SPA_000674,103,5,ABarpppp|ABplpappp|ABarpappa|MSpppaa,4,1.0
SPA_000675,103,6,ABplaaap|ABprapapa|ABprapppa|ABprpppap,4,1.0
SPA_000676,103,7,ABpraapa|ABarpappp|ABprpapap|MSppppa,4,1.0
SPA_000677,103,8,ABprapaa|ABpraappa|ABprpaaap|ABprpaapp|ABpraapppa,5,1.0
SPA_000678,103,9,ABprappp|ABalaapap|ABprapappp,3,1.0
SPA_000679,103,10,MSaapp|ABarapapa|ABplaapap,3,1.0
SPA_000680,103,11,MSapap|ABarapppp|ABplppaap|MSapppa|ABplaappap,5,1.0
SPA_000681,103,12,MSpaaa|ABarppaap|Dapa|ABalppappa,4,1.0
SPA_000682,103,13,Eala|MSappap|ABplaaappp,3,1.0
SPA_000683,103,14,Eplp|ABalpaaaa|Caaaap,3,1.0
SPA_000684,103,15,Eprp|ABalapppa|ABaraappa|Cpaaap,4,1.0
SPA_000685,103,16,ABprpapa|Epra|Capa|MSpaapp|Cpaaaa,5,1.0
